NOM_COM_RBD,COD_DEPE2,COD_ENSE2,NOM_PLAN_EST,NOM_SUBSECTOR,TIPO_SUBSECTOR,TOTAL_DOCENTES
PEMUCO,1,2,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016),TECNOLOGÍA,2,6
PEMUCO,1,5,1º Y 2° MEDIO HC Y TP (MODIFICADO POR DECRETO 1264-2016),CIENCIAS NATURALES,2,3
PEMUCO,1,5,1º Y 2° MEDIO HC Y TP (MODIFICADO POR DECRETO 1264-2016),EDUCACIÓN FÍSICA Y SALUD,2,2
PEMUCO,1,5,1º Y 2° MEDIO HC Y TP (MODIFICADO POR DECRETO 1264-2016),"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",2,2
PEMUCO,1,5,1º Y 2° MEDIO HC Y TP (MODIFICADO POR DECRETO 1264-2016),IDIOMA EXTRANJERO: INGLÉS,2,2
PEMUCO,1,5,1º Y 2° MEDIO HC Y TP (MODIFICADO POR DECRETO 1264-2016),LENGUA Y LITERATURA,2,2
PEMUCO,1,5,1º Y 2° MEDIO HC Y TP (MODIFICADO POR DECRETO 1264-2016),MATEMÁTICA,2,3
PEMUCO,1,5,1º Y 2° MEDIO HC Y TP (MODIFICADO POR DECRETO 1264-2016),MÚSICA,2,1
PEMUCO,1,5,1º Y 2° MEDIO HC Y TP (MODIFICADO POR DECRETO 1264-2016),ORIENTACIÓN,2,4
PEMUCO,1,5,1º Y 2° MEDIO HC Y TP (MODIFICADO POR DECRETO 1264-2016),RELIGIÓN,2,1
PEMUCO,1,5,1º Y 2° MEDIO HC Y TP (MODIFICADO POR DECRETO 1264-2016),TECNOLOGÍA,2,1
PEMUCO,1,5,3° Y 4° MEDIO HC Y TP (2019),ARTES,2,1
PEMUCO,1,5,3° Y 4° MEDIO HC Y TP (2019),BIOLOGÍA DE LOS ECOSISTEMAS,3,1
PEMUCO,1,5,3° Y 4° MEDIO HC Y TP (2019),CIENCIAS DE LA SALUD,3,1
PEMUCO,1,5,3° Y 4° MEDIO HC Y TP (2019),CIENCIAS PARA LA CIUDADANÍA,2,2
PEMUCO,1,5,3° Y 4° MEDIO HC Y TP (2019),CREACIÓN Y COMPOSICIÓN MUSICAL,3,1
PEMUCO,1,5,3° Y 4° MEDIO HC Y TP (2019),ECONOMÍA Y SOCIEDAD,3,1
PEMUCO,1,5,3° Y 4° MEDIO HC Y TP (2019),EDUCACIÓN CIUDADANA,2,2
PEMUCO,1,5,3° Y 4° MEDIO HC Y TP (2019),EDUCACIÓN FÍSICA Y SALUD,2,1
PEMUCO,1,5,3° Y 4° MEDIO HC Y TP (2019),FILOSOFÍA,2,1
PEMUCO,1,5,3° Y 4° MEDIO HC Y TP (2019),FÍSICA ELECTIVA,3,1
PEMUCO,1,5,3° Y 4° MEDIO HC Y TP (2019),"GEOGRAFÍA, TERRITORIO Y DESAFÍOS SOCIOAMBIENTALES",3,1
PEMUCO,1,5,3° Y 4° MEDIO HC Y TP (2019),"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",2,1
PEMUCO,1,5,3° Y 4° MEDIO HC Y TP (2019),IDIOMA EXTRANJERO: INGLÉS,2,2
PEMUCO,1,5,3° Y 4° MEDIO HC Y TP (2019),INTERPRETACIÓN MUSICAL,3,1
PEMUCO,1,5,3° Y 4° MEDIO HC Y TP (2019),LECTURA Y ESCRITURA ESPECIALIZADAS,3,1
PEMUCO,1,5,3° Y 4° MEDIO HC Y TP (2019),LENGUA Y LITERATURA,2,3
PEMUCO,1,5,3° Y 4° MEDIO HC Y TP (2019),"LÍMITES, DERIVADAS E INTEGRALES",3,1
PEMUCO,1,5,3° Y 4° MEDIO HC Y TP (2019),MATEMÁTICA,2,3
PEMUCO,1,5,3° Y 4° MEDIO HC Y TP (2019),PARTICIPACIÓN Y ARGUMENTACIÓN EN DEMOCRACIA,3,1
PEMUCO,1,5,3° Y 4° MEDIO HC Y TP (2019),PROBABILIDADES Y ESTADÍSTICA DESCRIPTIVA E INFERENCIAL,3,1
PEMUCO,1,5,3° Y 4° MEDIO HC Y TP (2019),QUÍMICA ELECTIVA,3,1
PEMUCO,1,5,3° Y 4° MEDIO HC Y TP (2019),RELIGIÓN,2,1
PEMUCO,1,7,3° Y 4° MEDIO HC Y TP (2019),CIENCIAS PARA LA CIUDADANÍA,2,1
PEMUCO,1,7,3° Y 4° MEDIO HC Y TP (2019),CULTIVO DE PRADERAS Y FORRAJES,2,1
PEMUCO,1,7,3° Y 4° MEDIO HC Y TP (2019),EDUCACIÓN CIUDADANA,2,1
PEMUCO,1,7,3° Y 4° MEDIO HC Y TP (2019),EDUCACIÓN FÍSICA Y SALUD,2,1
PEMUCO,1,7,3° Y 4° MEDIO HC Y TP (2019),EMPRENDIMIENTO Y EMPLEABILIDAD,3,1
PEMUCO,1,7,3° Y 4° MEDIO HC Y TP (2019),FILOSOFÍA,2,1
PEMUCO,1,7,3° Y 4° MEDIO HC Y TP (2019),IDIOMA EXTRANJERO: INGLÉS,2,1
PEMUCO,1,7,3° Y 4° MEDIO HC Y TP (2019),LENGUA Y LITERATURA,2,1
PEMUCO,1,7,3° Y 4° MEDIO HC Y TP (2019),MANEJOS PARA OPTIMIZACIÓN PRODUCTIVA DE FRUTALES,3,1
PEMUCO,1,7,3° Y 4° MEDIO HC Y TP (2019),MANTENIMIENTO DE MAQUINARIAS Y EQUIPOS AGRÍCOLAS,2,1
PEMUCO,1,7,3° Y 4° MEDIO HC Y TP (2019),MATEMÁTICA,2,1
PEMUCO,1,7,3° Y 4° MEDIO HC Y TP (2019),POSTCOSECHA Y GUARDA DE PRODUCTOS AGRÍCOLAS,3,1
PEMUCO,1,7,3° Y 4° MEDIO HC Y TP (2019),RELIGIÓN,2,1
PEMUCO,1,7,3° Y 4° MEDIO HC Y TP (2019),TÉCNICAS DE CULTIVO DE ESPECIES VEGETALES,3,1
PEMUCO,2,3,ED. BÁSICA COMÚN ADULTOS SIN OFICIO,CIENCIAS NATURALES,2,1
PEMUCO,2,3,ED. BÁSICA COMÚN ADULTOS SIN OFICIO,EDUCACIÓN MATEMÁTICA,2,1
PEMUCO,2,3,ED. BÁSICA COMÚN ADULTOS SIN OFICIO,ESTUDIOS SOCIALES,2,1
PEMUCO,2,3,ED. BÁSICA COMÚN ADULTOS SIN OFICIO,LENGUA CASTELLANA Y COMUNICACIÓN,2,1
PEMUCO,2,4,1° A 6° BÁSICO - DECRETO 83,ARTES VISUALES,2,2
PEMUCO,2,4,1° A 6° BÁSICO - DECRETO 83,CIENCIAS NATURALES,2,2
PEMUCO,2,4,1° A 6° BÁSICO - DECRETO 83,EDUCACIÓN FÍSICA Y SALUD,2,1
PEMUCO,2,4,1° A 6° BÁSICO - DECRETO 83,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",2,2
PEMUCO,2,4,1° A 6° BÁSICO - DECRETO 83,IDIOMA EXTRANJERO: INGLÉS,2,1
PEMUCO,2,4,1° A 6° BÁSICO - DECRETO 83,LENGUAJE Y COMUNICACIÓN,2,2
PEMUCO,2,4,1° A 6° BÁSICO - DECRETO 83,MATEMÁTICA,2,2
PEMUCO,2,4,1° A 6° BÁSICO - DECRETO 83,MÚSICA,2,1
PEMUCO,2,4,1° A 6° BÁSICO - DECRETO 83,ORIENTACIÓN,2,2
PEMUCO,2,4,1° A 6° BÁSICO - DECRETO 83,TECNOLOGÍA,2,2
PEMUCO,2,4,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016)  DECRETO 83,ARTES VISUALES,2,1
PEMUCO,2,4,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016)  DECRETO 83,CIENCIAS NATURALES,2,1
PEMUCO,2,4,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016)  DECRETO 83,EDUCACIÓN FÍSICA Y SALUD,2,1
PEMUCO,2,4,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016)  DECRETO 83,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",2,1
PEMUCO,2,4,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016)  DECRETO 83,IDIOMA EXTRANJERO: INGLÉS,2,1
PEMUCO,2,4,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016)  DECRETO 83,LENGUA Y LITERATURA,2,1
PEMUCO,2,4,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016)  DECRETO 83,MATEMÁTICA,2,1
PEMUCO,2,4,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016)  DECRETO 83,MÚSICA,2,1
PEMUCO,2,4,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016)  DECRETO 83,ORIENTACIÓN,2,1
PEMUCO,2,4,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016)  DECRETO 83,TECNOLOGÍA,2,1
PEMUCO,2,6,EDUCACIÓN MEDIA H-C Y T-P ADULTOS (DECRETO Nº 257/2009 ),CIENCIAS NATURALES,2,1
PEMUCO,2,6,EDUCACIÓN MEDIA H-C Y T-P ADULTOS (DECRETO Nº 257/2009 ),CONVIVENCIA SOCIAL,4,1
PEMUCO,2,6,EDUCACIÓN MEDIA H-C Y T-P ADULTOS (DECRETO Nº 257/2009 ),EDUCACIÓN MATEMÁTICA,2,1
PEMUCO,2,6,EDUCACIÓN MEDIA H-C Y T-P ADULTOS (DECRETO Nº 257/2009 ),ESTUDIOS SOCIALES,2,1
PEMUCO,2,6,EDUCACIÓN MEDIA H-C Y T-P ADULTOS (DECRETO Nº 257/2009 ),IDIOMA EXTRANJERO (INGLÉS),2,1
PEMUCO,2,6,EDUCACIÓN MEDIA H-C Y T-P ADULTOS (DECRETO Nº 257/2009 ),INSERCIÓN LABORAL,4,1
PEMUCO,2,6,EDUCACIÓN MEDIA H-C Y T-P ADULTOS (DECRETO Nº 257/2009 ),LENGUA CASTELLANA Y COMUNICACIÓN,2,1
PENCAHUE,1,2,1° A 6° BÁSICO (NUEVAS BASES CURRICULARES),ARTES VISUALES,2,21
PENCAHUE,1,2,1° A 6° BÁSICO (NUEVAS BASES CURRICULARES),CIENCIAS NATURALES,2,24
PENCAHUE,1,2,1° A 6° BÁSICO (NUEVAS BASES CURRICULARES),EDUCACIÓN FÍSICA Y SALUD,2,11
PENCAHUE,1,2,1° A 6° BÁSICO (NUEVAS BASES CURRICULARES),"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",2,23
PENCAHUE,1,2,1° A 6° BÁSICO (NUEVAS BASES CURRICULARES),IDIOMA EXTRANJERO: INGLÉS,2,8
PENCAHUE,1,2,1° A 6° BÁSICO (NUEVAS BASES CURRICULARES),LENGUAJE Y COMUNICACIÓN,2,23
PENCAHUE,1,2,1° A 6° BÁSICO (NUEVAS BASES CURRICULARES),MATEMÁTICA,2,24
PENCAHUE,1,2,1° A 6° BÁSICO (NUEVAS BASES CURRICULARES),MÚSICA,2,18
PENCAHUE,1,2,1° A 6° BÁSICO (NUEVAS BASES CURRICULARES),ORIENTACIÓN,2,28
PENCAHUE,1,2,1° A 6° BÁSICO (NUEVAS BASES CURRICULARES),RELIGIÓN,2,10
PENCAHUE,1,2,1° A 6° BÁSICO (NUEVAS BASES CURRICULARES),TALLER INGLÉS,2,1
PENCAHUE,1,2,1° A 6° BÁSICO (NUEVAS BASES CURRICULARES),TECNOLOGÍA,2,25
PENCAHUE,1,2,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016),ARTES VISUALES,2,6
PENCAHUE,1,2,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016),CIENCIAS NATURALES,2,5
PENCAHUE,1,2,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016),EDUCACIÓN FÍSICA Y SALUD,2,6
PENCAHUE,1,2,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016),"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",2,5
PENCAHUE,1,2,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016),IDIOMA EXTRANJERO: INGLÉS,2,5
PENCAHUE,1,2,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016),LENGUA Y LITERATURA,2,6
PENCAHUE,1,2,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016),MATEMÁTICA,2,7
PENCAHUE,1,2,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016),MÚSICA,2,5
PENCAHUE,1,2,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016),ORIENTACIÓN,2,8
PENCAHUE,1,2,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016),RELIGIÓN,2,6
PENCAHUE,1,2,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016),TECNOLOGÍA,2,7
PENCAHUE,1,7,1º Y 2° MEDIO HC Y TP (MODIFICADO POR DECRETO 1264-2016),ARTES VISUALES,2,1
PENCAHUE,1,7,1º Y 2° MEDIO HC Y TP (MODIFICADO POR DECRETO 1264-2016),CIENCIAS NATURALES,2,1
PENCAHUE,1,7,1º Y 2° MEDIO HC Y TP (MODIFICADO POR DECRETO 1264-2016),EDUCACIÓN FÍSICA Y SALUD,2,1
PENCAHUE,1,7,1º Y 2° MEDIO HC Y TP (MODIFICADO POR DECRETO 1264-2016),"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",2,1
PENCAHUE,1,7,1º Y 2° MEDIO HC Y TP (MODIFICADO POR DECRETO 1264-2016),IDIOMA EXTRANJERO: INGLÉS,2,1
PENCAHUE,1,7,1º Y 2° MEDIO HC Y TP (MODIFICADO POR DECRETO 1264-2016),LENGUA Y LITERATURA,2,1
PENCAHUE,1,7,1º Y 2° MEDIO HC Y TP (MODIFICADO POR DECRETO 1264-2016),MATEMÁTICA,2,1
PENCAHUE,1,7,1º Y 2° MEDIO HC Y TP (MODIFICADO POR DECRETO 1264-2016),MÚSICA,2,1
PENCAHUE,1,7,1º Y 2° MEDIO HC Y TP (MODIFICADO POR DECRETO 1264-2016),ORIENTACIÓN,2,2
PENCAHUE,1,7,1º Y 2° MEDIO HC Y TP (MODIFICADO POR DECRETO 1264-2016),TECNOLOGÍA,2,1
PENCAHUE,1,7,3° Y 4° MEDIO HC Y TP (2019),ACTIVIDADES EDUCATIVAS PARA PÁRVULOS,3,1
PENCAHUE,1,7,3° Y 4° MEDIO HC Y TP (2019),ALIMENTACIÓN DE LOS PÁRVULOS,3,1
PENCAHUE,1,7,3° Y 4° MEDIO HC Y TP (2019),ALIMENTACIÓN Y PESAJE PECUARIO,2,1
PENCAHUE,1,7,3° Y 4° MEDIO HC Y TP (2019),ARTES,2,1
PENCAHUE,1,7,3° Y 4° MEDIO HC Y TP (2019),CHANCADO PRIMARIO DE MINERALES,3,1
PENCAHUE,1,7,3° Y 4° MEDIO HC Y TP (2019),CIENCIAS PARA LA CIUDADANÍA,2,1
PENCAHUE,1,7,3° Y 4° MEDIO HC Y TP (2019),CONTROL DE PLAGAS Y ENFERMEDADES,2,1
PENCAHUE,1,7,3° Y 4° MEDIO HC Y TP (2019),"CUBICACIÓN, CARGUÍO Y TRANSPORTE",3,1
PENCAHUE,1,7,3° Y 4° MEDIO HC Y TP (2019),EDUCACIÓN CIUDADANA,2,1
PENCAHUE,1,7,3° Y 4° MEDIO HC Y TP (2019),EDUCACIÓN FÍSICA Y SALUD,2,2
PENCAHUE,1,7,3° Y 4° MEDIO HC Y TP (2019),EMPRENDIMIENTO Y EMPLEABILIDAD,3,1
PENCAHUE,1,7,3° Y 4° MEDIO HC Y TP (2019),EXPRESIÓN LITERARIA Y TEATRAL CON PÁRVULOS,3,1
PENCAHUE,1,7,3° Y 4° MEDIO HC Y TP (2019),EXPRESIÓN MUSICAL PARA PÁRVULOS,2,1
PENCAHUE,1,7,3° Y 4° MEDIO HC Y TP (2019),FILOSOFÍA,2,1
PENCAHUE,1,7,3° Y 4° MEDIO HC Y TP (2019),FORTIFICACIÓN DE MINAS SUBTERRÁNEAS Y A CIELO ABIERTO,2,1
PENCAHUE,1,7,3° Y 4° MEDIO HC Y TP (2019),HIGIENE Y SEGURIDAD DE LOS PÁRVULOS,3,1
PENCAHUE,1,7,3° Y 4° MEDIO HC Y TP (2019),"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",2,1
PENCAHUE,1,7,3° Y 4° MEDIO HC Y TP (2019),IDIOMA EXTRANJERO: INGLÉS,2,1
PENCAHUE,1,7,3° Y 4° MEDIO HC Y TP (2019),LECTURA DE PLANOS DE UBICACIÓN Y DE TRONADURA,2,1
PENCAHUE,1,7,3° Y 4° MEDIO HC Y TP (2019),LENGUA Y LITERATURA,2,1
PENCAHUE,1,7,3° Y 4° MEDIO HC Y TP (2019),MANEJO DE SUELO Y RESIDUOS,2,1
PENCAHUE,1,7,3° Y 4° MEDIO HC Y TP (2019),MANEJO DE TÉCNICAS DE RIEGO,2,1
PENCAHUE,1,7,3° Y 4° MEDIO HC Y TP (2019),MANEJOS PARA OPTIMIZACIÓN PRODUCTIVA DE FRUTALES,3,1
PENCAHUE,1,7,3° Y 4° MEDIO HC Y TP (2019),MANTENIMIENTO DE MAQUINARIAS Y EQUIPOS AGRÍCOLAS,3,1
PENCAHUE,1,7,3° Y 4° MEDIO HC Y TP (2019),MARCO LEGAL Y SEGURIDAD EN PLANTAS DE EXPLOTACIÓN MINERA,2,1
PENCAHUE,1,7,3° Y 4° MEDIO HC Y TP (2019),MATEMÁTICA,2,2
PENCAHUE,1,7,3° Y 4° MEDIO HC Y TP (2019),MATERIAL DIDÁCTICO Y DE AMBIENTACIÓN,2,1
PENCAHUE,1,7,3° Y 4° MEDIO HC Y TP (2019),MUESTREO EN EXPLOTACIONES MINERAS,3,1
PENCAHUE,1,7,3° Y 4° MEDIO HC Y TP (2019),PERFORACIÓN Y TRONADURA EN FAENAS MINERAS,2,1
PENCAHUE,1,7,3° Y 4° MEDIO HC Y TP (2019),POST COSECHA Y GUARDA DE PRODUCTOS AGRÍCOLAS,3,1
PENCAHUE,1,7,3° Y 4° MEDIO HC Y TP (2019),RECREACIÓN Y BIENESTAR DE LOS PÁRVULOS,2,1
PENCAHUE,1,7,3° Y 4° MEDIO HC Y TP (2019),RELACIÓN CON LA FAMILIA,2,1
PENCAHUE,1,7,3° Y 4° MEDIO HC Y TP (2019),SALUD EN PÁRVULOS,2,1
PENCAHUE,1,7,3° Y 4° MEDIO HC Y TP (2019),TÉCNICAS DE CULTIVO DE ESPECIES VEGETALES,3,1
PENCAHUE,1,7,3° Y 4° MEDIO HC Y TP (2019),TÉCNICAS DE REPRODUCCIÓN VEGETAL,2,1
PENCAHUE,1,7,3° Y 4° MEDIO HC Y TP (2019),VENTILACIÓN SECUNDARIA Y DRENAJE DE MINAS,3,1
PENCO,1,2,1° A 6° BÁSICO (NUEVAS BASES CURRICULARES),ARTES VISUALES,2,44
PENCO,1,2,1° A 6° BÁSICO (NUEVAS BASES CURRICULARES),CIENCIAS NATURALES,2,48
PENCO,1,2,1° A 6° BÁSICO (NUEVAS BASES CURRICULARES),EDUCACIÓN FÍSICA Y SALUD,2,22
PENCO,1,2,1° A 6° BÁSICO (NUEVAS BASES CURRICULARES),ELECTIVO IDIOMA EXTRANJERO (INGLÉS),2,1
PENCO,1,2,1° A 6° BÁSICO (NUEVAS BASES CURRICULARES),"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",2,56
PENCO,1,2,1° A 6° BÁSICO (NUEVAS BASES CURRICULARES),IDIOMA (INGLÉS),2,1
PENCO,1,2,1° A 6° BÁSICO (NUEVAS BASES CURRICULARES),IDIOMA EXTRANJERO (INGLÉS),2,14
PENCO,1,2,1° A 6° BÁSICO (NUEVAS BASES CURRICULARES),IDIOMA EXTRANJERO (ITALIANO),2,1
PENCO,1,2,1° A 6° BÁSICO (NUEVAS BASES CURRICULARES),IDIOMA EXTRANJERO: INGLÉS,2,13
PENCO,1,2,1° A 6° BÁSICO (NUEVAS BASES CURRICULARES),LENGUAJE Y COMUNICACIÓN,2,58
PENCO,1,2,1° A 6° BÁSICO (NUEVAS BASES CURRICULARES),MATEMÁTICA,2,55
PENCO,1,2,1° A 6° BÁSICO (NUEVAS BASES CURRICULARES),MÚSICA,2,33
PENCO,1,2,1° A 6° BÁSICO (NUEVAS BASES CURRICULARES),ORIENTACIÓN,2,80
PENCO,1,2,1° A 6° BÁSICO (NUEVAS BASES CURRICULARES),RELIGIÓN,2,8
PENCO,1,2,1° A 6° BÁSICO (NUEVAS BASES CURRICULARES),RELIGIÓN CATÓLICA,2,9
PENCO,1,2,1° A 6° BÁSICO (NUEVAS BASES CURRICULARES),RELIGIÓN EVANGÉLICA,2,7
PENCO,1,2,1° A 6° BÁSICO (NUEVAS BASES CURRICULARES),RELIGIÓN IGLESIAS Y CORPORACIONES EVANGÉLICAS,2,1
PENCO,1,2,1° A 6° BÁSICO (NUEVAS BASES CURRICULARES),TECNOLOGÍA,2,50
PENCO,1,2,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016),ARTES VISUALES,2,15
PENCO,1,2,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016),ARTES VISUALES Y MÚSICA,2,1
PENCO,1,2,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016),CIENCIAS NATURALES,2,14
PENCO,1,2,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016),EDUCACIÓN FÍSICA Y SALUD,2,16
PENCO,1,2,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016),"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",2,15
PENCO,1,2,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016),IDIOMA EXTRANJERO (ITALIANO),2,1
PENCO,1,2,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016),IDIOMA EXTRANJERO: INGLÉS,2,14
PENCO,1,2,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016),LENGUA Y LITERATURA,2,17
PENCO,1,2,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016),MATEMÁTICA,2,16
PENCO,1,2,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016),MÚSICA,2,13
PENCO,1,2,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016),ORIENTACIÓN,2,27
PENCO,1,2,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016),RELIGIÓN,2,5
PENCO,1,2,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016),RELIGIÓN CATÓLICA,2,9
PENCO,1,2,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016),RELIGIÓN EVANGÉLICA,2,8
PENCO,1,2,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016),RELIGIÓN IGLESIAS Y CORPORACIONES EVANGÉLICAS,2,1
PENCO,1,2,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016),TECNOLOGÍA,2,19
PENCO,1,4,1° A 6° BÁSICO - DECRETO 83,ARTES VISUALES,2,3
PENCO,1,4,1° A 6° BÁSICO - DECRETO 83,CIENCIAS NATURALES,2,3
PENCO,1,4,1° A 6° BÁSICO - DECRETO 83,EDUCACIÓN FÍSICA Y SALUD,2,1
PENCO,1,4,1° A 6° BÁSICO - DECRETO 83,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",2,3
PENCO,1,4,1° A 6° BÁSICO - DECRETO 83,IDIOMA EXTRANJERO: INGLÉS,2,1
PENCO,1,4,1° A 6° BÁSICO - DECRETO 83,LENGUAJE Y COMUNICACIÓN,2,3
PENCO,1,4,1° A 6° BÁSICO - DECRETO 83,MATEMÁTICA,2,3
PENCO,1,4,1° A 6° BÁSICO - DECRETO 83,MÚSICA,2,3
PENCO,1,4,1° A 6° BÁSICO - DECRETO 83,ORIENTACIÓN,2,3
PENCO,1,4,1° A 6° BÁSICO - DECRETO 83,RELIGIÓN,2,1
PENCO,1,4,1° A 6° BÁSICO - DECRETO 83,TECNOLOGÍA,2,3
PENCO,1,4,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016)  DECRETO 83,ARTES VISUALES,2,2
PENCO,1,4,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016)  DECRETO 83,CIENCIAS NATURALES,2,2
PENCO,1,4,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016)  DECRETO 83,EDUCACIÓN FÍSICA Y SALUD,2,2
PENCO,1,4,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016)  DECRETO 83,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",2,2
PENCO,1,4,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016)  DECRETO 83,IDIOMA EXTRANJERO: INGLÉS,2,1
PENCO,1,4,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016)  DECRETO 83,LENGUA Y LITERATURA,2,2
PENCO,1,4,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016)  DECRETO 83,MATEMÁTICA,2,2
PENCO,1,4,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016)  DECRETO 83,MÚSICA,2,2
PENCO,1,4,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016)  DECRETO 83,ORIENTACIÓN,2,2
PENCO,1,4,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016)  DECRETO 83,RELIGIÓN,2,1
PENCO,1,4,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016)  DECRETO 83,TECNOLOGÍA,2,2
PENCO,1,5,1º Y 2° MEDIO HC Y TP (MODIFICADO POR DECRETO 1264-2016),ARTES VISUALES,2,2
PENCO,1,5,1º Y 2° MEDIO HC Y TP (MODIFICADO POR DECRETO 1264-2016),CIENCIAS NATURALES,2,5
PENCO,1,5,1º Y 2° MEDIO HC Y TP (MODIFICADO POR DECRETO 1264-2016),EDUCACIÓN FÍSICA Y SALUD,2,4
PENCO,1,5,1º Y 2° MEDIO HC Y TP (MODIFICADO POR DECRETO 1264-2016),"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",2,3
PENCO,1,5,1º Y 2° MEDIO HC Y TP (MODIFICADO POR DECRETO 1264-2016),IDIOMA EXTRANJERO: INGLÉS,2,4
PENCO,1,5,1º Y 2° MEDIO HC Y TP (MODIFICADO POR DECRETO 1264-2016),LENGUA Y LITERATURA,2,5
PENCO,1,5,1º Y 2° MEDIO HC Y TP (MODIFICADO POR DECRETO 1264-2016),MATEMÁTICA,2,5
PENCO,1,5,1º Y 2° MEDIO HC Y TP (MODIFICADO POR DECRETO 1264-2016),MÚSICA,2,3
PENCO,1,5,1º Y 2° MEDIO HC Y TP (MODIFICADO POR DECRETO 1264-2016),ORIENTACIÓN,2,14
PENCO,1,5,1º Y 2° MEDIO HC Y TP (MODIFICADO POR DECRETO 1264-2016),RELIGIÓN,2,2
PENCO,1,5,1º Y 2° MEDIO HC Y TP (MODIFICADO POR DECRETO 1264-2016),TECNOLOGÍA,2,3
PENCO,1,5,3° Y 4° MEDIO HC Y TP (2019),ARTES,2,2
PENCO,1,5,3° Y 4° MEDIO HC Y TP (2019),"ARTES VISUALES, AUDIOVISUALES Y MULTIMEDIALES",3,1
PENCO,1,5,3° Y 4° MEDIO HC Y TP (2019),BIOLOGÍA DE LOS ECOSISTEMAS,3,2
